Setcode,"Card Name ""JP (EN)""",Image,Type,Rarity,Color,LIFE/HP,Tags,Text,Alternate Art,Rarity
hBP04-082,"夏色まつり
(Natsuiro Matsuri)",,2nd holomem,RR,Yellow,180,#JP #Gen 1 #Shooter,"Bloom Effect: Let's Go Shopping
You may roll a die once for each differently named holomem with #Gen 1 on your stage:Send the top card of your cheer deck to this holomem for each result that is 4 or greater rolled.

Arts: Found a Favorite
Cost: 1 yellow
Power: 60+, +50 vs white
This Arts gets +20 for each of this holomem's cheers.",,UR
hBP04-083,"桃鈴ねね
(Momosuzu Nene)",,Debut holomem,C,Yellow,90,#JP #Gen 5 #Singing #Painting,"Arts: Kon-Nene~
Cost: 1 any color
Power: 10
If your stage has 5 or less holomem, reveal 1 Debut holomem with #Gen 5 from your deck, and you may place it on stage. Then, shuffle the deck.

Extra: You may include any number of this holomem in the deck",,
hBP04-084,"桃鈴ねね
(Momosuzu Nene)",,1st holomem,C,Yellow,190,#JP #Gen 5 #Singing #Painting,"Arts: HAAAN
Cost: 1 any color
Power: 30

Arts: Mata-Nene
Cost: 1 yellow, 1 any color
Power: 50",,
hBP04-085,"桃鈴ねね
(Momosuzu Nene)",,1st holomem,U,Yellow,130,#JP #Gen 5 #Singing #Painting,"Bloom Effect: The Best Feeling Ever!!!!!!!!!!!!!!
Reveal 1 cheer from your cheer deck with the same color as 1 holomem on your stage with #Gen 5, and send it to your holomem with #Gen 5. Then, shuffle the cheer deck.

Arts: I’m Gonna Do My Best!!!!!
Cost: 1 any color
Power: 20",,
hBP04-086,"桃鈴ねね
(Momosuzu Nene)",,2nd holomem,RR,Yellow,200,#JP #Gen 5 #Singing #Painting,"Arts: Lots of Husbands
Cost: 1 any color
Power: 50, +50 vs white

Arts: Dazzling Power
Cost: 1 blue, 1 yellow
Power: 50+, +50 vs white
This Arts gets +20 for each cheer in your archive. However, only up to 5 cheers are counted.",,UR
hBP04-087,"エリザベス・ローズ
ブラッドフレイム
(Elizabeth Rose Bloodflame)",,Spot holomem,C,None,140,#EN #Justice #Singing,"Gift: The Scarlet Queen
[Collab Position Only]Your Debut holomem in the center position takes -20 damage.

Arts: ERB
Cost: 2 any color
Power: 20

Extra: This holomem cannot Bloom",,
hBP04-088,"ジジ・ムリン
(Gigi Murin)",,Spot holomem,C,None,130,#EN #Justice,"Gift: Huh? But It was Funny!
During your opponent's turn, when this holomem is downed, send the top card of your cheer deck to your holomem.

Arts: Don't Get Mad at Me!
Cost: 1 any color
Power: 10

Extra: This holomem cannot Bloom",,
hBP04-089,"ツートンカラーパソコン
(Two-Tone PC)",,Support (Item),U,,,,"LIMITED: Only one can be used per turn.

This card can only be used if you have 2 or more holomem on stage, each with only 1 color and is different color from each other.

Choose 2 of your holomem on stage each with only 1 color and is different color from each other. Reveal 1 1st holomem with the same color as each of the chosen holomem other than Buzz from your deck, and add them to hand. Then, shuffle the deck.",,
hBP04-090,"作業用パソコン
(Work PC)",,Support (Item),U,,,,"LIMITED: Only one can be used per turn.

This card can only be used if you have 6 or less cards in hand excluding this card.

Look at the top 4 cards of your deck. Reveal 1 holomem and 1 [tool, mascot or fan] from among them, and add the revealed cards to hand. Then, return the remaining cards to the bottom of the deck in any order.",,
hBP04-091,"限界飯
(Struggle Meal)",,Support (Event),U,,,#Food,"During this turn, 1 of your <Ichijou Ririka> requires -1 colorless for its Arts. You may only use <Struggle Meal> once a turn.",,S
hBP04-092,"ねぽらぼ
(NePoLaBo)",,Support (Event),U,,,,"LIMITED: Only one can be used per turn.

This card can only be used if you have 6 or less cards in hand excluding this card.

Look at the top 4 cards of your deck. Reveal any number of holomem with #Gen 5 from among them, and add the revealed holomem to hand. Then, return the remaining cards to the bottom of the deck in any order.",,
hBP04-093,"ホロライブ2期生
(hololive Gen 2)",,Support (Event),U,,,,"LIMITED: Only one can be used per turn.

This card can only be used if you have 6 or less cards in hand excluding this card.

Look at the top 4 cards of your deck. Reveal any number of holomem with #Gen 2 from among them, and add the revealed holomem to hand. Then, return the remaining cards to the bottom of the deck in any order.",,
hBP04-094,"まいたけダンス
(Maitake Dance)",,Support (Event),U,,,#Mushroom,"Choose 1 of your <Juufuutei Raden>. You may reattach 1~2 cheers from your stage to the chosen holomem. If 3 or more cheers are attached to the chosen holomem, during this turn, the chosen holomem gets Arts+10.",,
hBP04-095,"マスコットキャッチャー
(Mascot Catcher)",,Support (Event),U,,,,"LIMITED: Only one can be used per turn.

Reveal 1 mascot from your deck, and add it to hand. Then, shuffle the deck.",,
hBP04-096,Advent,,Support (Event),U,,,,"LIMITED: Only one can be used per turn.

This card can only be used if you have 6 or less cards in hand excluding this card.

Look at the top 4 cards of your deck. Reveal any number of holomem with #Advent from among them, and add the revealed holomem to hand. Then, return the remaining cards to the bottom of the deck in any order.

[SR available in EN packs only]",,SR
hBP04-097,"緑の試験管
(Green Test Tube)",,Support (Tool),U,,,#KOYO LABO,"The holomem this tool is attached to gets Arts+10.

◆Additional ability if attached to 1st or greater <Hakui Koyori>
During your main phase, you may archive 1 cheer from the holomem this tool is attached to:Set 1 of your resting holomem with #holoX to active.

Only 1 tool can be attached to each of your holomem.",,
hBP04-098,"鍛冶ハンマー
(Smithing Hammer)",,Support (Tool),U,,,#Kaela's Arms,"The holomem this tool is attached to gets Arts+10.

◆Additional ability if attached to 1st or greater holomem with #ID Gen 3
The holomem this tool is attached to gets Arts+10.

Only 1 tool can be attached to each of your holomem.",,
hBP04-099,"古代武器
(Ancient Weapon)",,Support (Tool),U,,,,"During your opponent's turn, when the holomem this tool is attached to is downed, you may archive 1 card from your hand:Return this tool to hand.

◆Additional ability if attached to 1st or greater <Anya Melfissa>
The holomem this tool is attached to gets Arts+10 for each <Ancient Weapon> on your stage.

Only 1 tool can be attached to each of your holomem.",,
hBP04-100,"ココロ
(Kokoro)",,Support (Mascot),C,,,#KOYO LABO,"The holomem this mascot is attached to gets +20 HP.

◆Additional ability if attached to <Hakui Koyori>
When the holomem this mascot is attached to collabs, during this turn, this holomem gets Arts+10.

Only 1 mascot can be attached to each of your holomem.",,
hBP04-101,"だいふく
(Daifuku)",,Support (Mascot),C,,,,"The holomem this mascot is attached to gets Arts+10.

◆Additional ability if attached to <Yukihana Lamy>
The holomem this mascot is attached to gets +20 HP.

Only 1 mascot can be attached to each of your holomem.",,
hBP04-102,"やめなー
(Yamena)",,Support (Mascot),C,,,,"The holomem this mascot is attached to gets Arts+10.

◆Additional ability if attached to 1st or greater holomem with #Gen 5
[Back Position Only]The holomem this mascot is attached to does not take damage from your opponent.

Only 1 mascot can be attached to each of your holomem.",,
hBP04-103,"カラス
(Karasu)",,Support (Mascot),C,,,,"The holomem this mascot is attached to gets Arts+10.

◆Additional ability if attached to <La+ Darknesss>
[Collab Position Only][1/Turn]During your main phase, you may roll a die once:If it is odd, move the holomem this mascot is attached to to the back position.

Only 1 mascot can be attached to each of your holomem.",,
hBP04-104,"スバルドダック
(Subaru Duck)",,Support (Mascot),C,,,,"The holomem this mascot is attached to gets +20 HP.

◆Additional ability if attached to <Oozora Subaru>
While the total number of cheers on both players' stage is 10 or more, the holomem this mascot is attached to gets Arts+20.

Only 1 mascot can be attached to each of your holomem.",,
hBP04-105,"こよりの助手くん
(Koyori's Assistants)",,Support (Fan),U,,,#KOYO LABO,"When this fan is attached to holomem from hand or archive, you may reattach 1 cheer from your stage to the holomem this fan is attached to.

You may only attach this fan to your <Hakui Koyori>, and you may attach any number of this fan per holomem.",,S
hBP04-106,"雪民
(Yukimin)",,Support (Fan),U,,,,"The holomem this fan is attached to deals +10 special damage to your opponent's center holomem.

You may only attach this fan to your <Yukihana Lamy>, and you may attach any number of this fan per holomem.",,
hSD01-017,"マネちゃん
(Manager-chan)",,Support (Staff),C,,,,"LIMITED: Only one can be used per turn.

This card can only be used if you have 1 or more cards in hand excluding this card.

Return all of the cards in your hand to the deck and shuffle it. Then, draw 5 cards from your deck.",,
hBP02-084,"みっころね24
(Mikkorone 24)",,Support (Event),U,,,,"LIMITED: Only one can be used per turn.

Draw 2 cards, and roll a die once:If it is 3, 5 or 6, reveal 1 Debut holomem from your deck, and add it to hand. Then, shuffle the deck. If it is 2 or 4, draw 1 card.",,SR
hY01-006,"白エール
(White Cheer)",,Cheer,SY,White,,,[the base version cheer is not available in BP04 packs],,
hY02-005,"緑エール
(Green Cheer)",,Cheer,SY,Green,,,[the base version cheer is not available in BP04 packs],,
hY03-004,"赤エール
(Red Cheer)",,Cheer,SY,Red,,,[the base version cheer is not available in BP04 packs],,
hY04-005,"青エール
(Blue Cheer)",,Cheer,SY,Blue,,,[the base version cheer is not available in BP04 packs],,
hY05-004,"紫エール
(Purple Cheer)",,Cheer,SY,Purple,,,[the base version cheer is not available in BP04 packs],,
hY06-004,"黄エール
(Yellow Cheer)",,Cheer,SY,Yellow,,,[the base version cheer is not available in BP04 packs],,
hBP04-001_OUR,"博衣こより
(Hakui Koyori)",,Oshi holomem,OSR,White,5,,"Oshi Skill holo Power -2: Koyori Experimenting
[1/Turn]During this turn, 1 of your <Hakui Koyori> that has a support card with #KOYO LABO attached gets Arts+30.

SP Oshi Skill holo Power -2: Assisants, mmmwah!
[1/Game]Usable when your <Hakui Koyori> with <Koyori's Assistants> attached would take damage from the opponent during the opponent's turn:1 of those holomem takes -100 damage.

[there is also a SEC version available, which is a signed version of the OUR]",,OUR
hBP04-002_OUR,"儒烏風亭らでん
(Juufuutei Raden)",,Oshi holomem,OSR,Green,6,,"Oshi Skill holo Power -2: ReGLOSS's Elegant Girl
[1/Turn]Send 1 cheer from your archive to your holomem with #ReGLOSS.

SP Oshi Skill holo Power -2: With the Extra Time, Round and Round
[1/Game]Return 1~4 events with #Mushroom from your archive to hand. Then, draw 1 card for every 2 cards returned to hand.",,OUR
hBP04-003_OUR,"一条莉々華
(Ichijou Ririka)",,Oshi holomem,OSR,Red,5,,"Oshi Skill holo Power -3: Reach the Top!
[1/Turn]If your center holomem has #ReGLOSS, deal 50 special damage to your opponent's collab holomem.

SP Oshi Skill holo Power -1: Cute! Positive! Genius!
[1/Game]Usable when your <Ichijou Ririka> is downed during the opponent's turn:Reveal 1 [<Ichijou Ririka> and/or <Struggle Meal>] each from your deck, and add them to hand. Then, shuffle the deck.",,OUR
hBP04-004_OUR,"雪花ラミィ
(Yukihana Lamy)",,Oshi holomem,OSR,Blue,5,,"Oshi Skill holo Power -1: I Love You
[1/Turn]Usable when your holomem is downed during the opponent's turn:Return 1 fan attached to that holomem to hand.

SP Oshi Skill holo Power -3: Vroom, Bari Bari Bari Bari
[1/Game]Choose 1 of your <Yukihana Lamy>. During this turn, the chosen holomem deals +100 special damage to 1 of your opponent's holomem, and when the chosen holomem downs an opponent's holomem, draw 2 cards.

[there is also a SEC version available, which is a signed version of the OUR]",,OUR
hBP04-005_OUR,"ラプラス・ダークネス
(La+ Darknesss)",,Oshi holomem,OSR,Purple,5,,"Oshi Skill holo Power -2: Leader's Work
[1/Turn]During this turn, if you would roll a die 3 times for 1 ability of your holomem, regard all numbers on the faces of that die as 5.

SP Oshi Skill holo Power -3: We Are Secret Society holoX!
[1/Game]Choose 1 of your holomem with #holoX. During this turn, the chosen holomem's Arts may be used without cheer requirements.

[there is also a SEC version available, which is a signed version of the OUR]",,OUR
hBP04-006_OUR,"大空スバル
(Oozora Subaru)",,Oshi holomem,OSR,Yellow,5,,"Oshi Skill holo Power -2: Mental! Physical! Passion!
[1/Turn]Usable if your <Oozora Subaru> would take damage from the opponent during the opponent's turn:All of your <Oozora Subaru> take -30 damage.

SP Oshi Skill holo Power -2: Comedic Reactions
[1/Game]Usable if your life is 3 or less:During this turn, your center holomem <Oozora Subaru> gets Arts+100.

[there is also a SEC version available, which is a signed version of the OUR]",,OUR
hBP04-007_OUR,"アーニャ・メルフィッサ
(Anya Melfissa)",,Oshi holomem,OSR,Yellow,5,,"Oshi Skill holo Power -2: Mystical Ritual
[1/Turn]Reveal 1 <Ancient Weapon> from your deck, and attach it to your holomem. Then, shuffle the deck.

SP Oshi Skill holo Power -2: Those Who Think about Life Win
[1/Game]Send 1 cheer each from your archive to all of your holomem with <Ancient Weapon> attached.",,OUR
hBP04-043_HR,"雪花ラミィ
(Yukihana Lamy)",,Debut holomem,C,Blue,90,#JP #Gen 5 #Half-Elf #Alcohol,"Arts: Lamyoohoo
Cost: 1 any color
Power: 20
Deal 10 special damage to 1 of your opponent's holomem. However, your opponent's life does not reduce even if downed.

Extra: You may include any number of this holomem in the deck",,
hBP04-067_HR,"大空スバル
(Oozora Subaru)",,Debut holomem,C,Yellow,130,#JP #Gen 2 #Bird,"Arts: Ajimaru! Ajimaru!
Cost: 1 yellow
Power: 20

Arts: Sup! I'm Oozora Subaru from hololive 2nd Generation!!
Cost: 1 yellow, 2 any color
Power: 60

Extra: You may include any number of this holomem in the deck",,
hBP04-001_SEC,"博衣こより
(Hakui Koyori)",,Oshi holomem,OSR,White,5,,"Oshi Skill holo Power -2: Koyori Experimenting
[1/Turn]During this turn, 1 of your <Hakui Koyori> that has a support card with #KOYO LABO attached gets Arts+30.

SP Oshi Skill holo Power -2: Assisants, mmmwah!
[1/Game]Usable when your <Hakui Koyori> with <Koyori's Assistants> attached would take damage from the opponent during the opponent's turn:1 of those holomem takes -100 damage.

[there is also a SEC version available, which is a signed version of the OUR]",,OUR
hBP04-004_SEC,"雪花ラミィ
(Yukihana Lamy)",,Oshi holomem,OSR,Blue,5,,"Oshi Skill holo Power -1: I Love You
[1/Turn]Usable when your holomem is downed during the opponent's turn:Return 1 fan attached to that holomem to hand.

SP Oshi Skill holo Power -3: Vroom, Bari Bari Bari Bari
[1/Game]Choose 1 of your <Yukihana Lamy>. During this turn, the chosen holomem deals +100 special damage to 1 of your opponent's holomem, and when the chosen holomem downs an opponent's holomem, draw 2 cards.

[there is also a SEC version available, which is a signed version of the OUR]",,OUR
hBP04-005_SEC,"ラプラス・ダークネス
(La+ Darknesss)",,Oshi holomem,OSR,Purple,5,,"Oshi Skill holo Power -2: Leader's Work
[1/Turn]During this turn, if you would roll a die 3 times for 1 ability of your holomem, regard all numbers on the faces of that die as 5.

SP Oshi Skill holo Power -3: We Are Secret Society holoX!
[1/Game]Choose 1 of your holomem with #holoX. During this turn, the chosen holomem's Arts may be used without cheer requirements.

[there is also a SEC version available, which is a signed version of the OUR]",,OUR
hBP04-006_SEC,"大空スバル
(Oozora Subaru)",,Oshi holomem,OSR,Yellow,5,,"Oshi Skill holo Power -2: Mental! Physical! Passion!
[1/Turn]Usable if your <Oozora Subaru> would take damage from the opponent during the opponent's turn:All of your <Oozora Subaru> take -30 damage.

SP Oshi Skill holo Power -2: Comedic Reactions
[1/Game]Usable if your life is 3 or less:During this turn, your center holomem <Oozora Subaru> gets Arts+100.

[there is also a SEC version available, which is a signed version of the OUR]",,OUR
hBP04-012_SR,"博衣こより
(Hakui Koyori)",,1st holomem,R,White,140,#JP #holoX #Kemomimi,"Bloom Effect: Yes! Yes! Yes! Yes!
Reveal 1 support card with #KOYO LABO from your deck, and add it to hand. Then, shuffle the deck.

Arts: Koyo and Her Assistants Will Always Be Together!
Cost: 1 white
Power: 30
If <Koyori's Assistants> is attached to this holomem, draw 1 card.",,
hBP04-013_SR,"博衣こより
(Hakui Koyori)",,2nd holomem,RR,White,200,#JP #holoX #Kemomimi,"Gift: I'll Never Give Up!
When this holomem downed your opponent's holomem, put the top card of your deck as holo Power. Look at your holo Power. Reveal 1 card from among them, and add it to hand. Then, shuffle the holo Power.

Arts: Koyori's Awakening
Cost: 1 white, 2 any color
Power: 160, +50 vs Green
If a support card with #KOYO LABO is attached to this holomem, reveal 1 support card with #KOYO LABO from your deck, and add it to hand. Then, shuffle the deck.",,UR
hBP04-014_SR,"白上フブキ
(Shirakami Fubuki)",,2nd holomem,R,White,200,#JP #Gen 1 #GAMERS #Kemomimi #Painting,"Bloom Effect: Come Back
You may return 1~2 cards with #Shirakami's Character from your archive to hand.

Arts: My Precious One
Cost: 1 white, 2 any color
Power: 100+, +50 vs Green
If your stage has a holomem with #GAMERS other than <Shirakami Fubuki>, this Arts gets +50.",,
hBP04-015_SR,IRyS,,1st Buzz holomem,R,White,230,#EN #Promise #Singing,"Arts: The Race Queen
Cost: 1 white, 1 any color
Power: 30+
This Arts gets +10 for each holomem with #Promise on your stage. However, only up to 4 holomem are counted.

Extra: If this holomem is downed, you get life-2",,
hBP04-019_SR,"ラオーラ・パンテーラ
(Raora Panthera)",,2nd holomem,R,White,190,#EN #Justice #Kemomimi #Painting,"Collab Effect: Currently Gathering Information
Look at the top 3 cards of your deck. Reveal 1 holomem with #Painting from among them, and add it to hand. Then, return the remaining cards to the bottom of the deck in any order.

Arts: Art Streamer
Cost: 3 any color
Power: 70+, +50 vs red
[Collab Position Only]If your center holomem has #Painting, this Arts gets +80.",,
hBP04-024_SR,"儒烏風亭らでん
(Juufuutei Raden)",,1st holomem,R,Green,170,#DEV_IS #ReGLOSS #Alcohol,"Gift: Calm and Collected
[Center Position Only]During your opponent's main phase, this holomem's HP cannot be reduced or changed by your opponent's abilities.

Arts: Reminiscing Applause
Cost: 1 green
Power: 30
You may send 1 cheer from your archive to this holomem.",,
hBP04-025_SR,"儒烏風亭らでん
(Juufuutei Raden)",,2nd holomem,RR,Green,200,#DEV_IS #ReGLOSS #Alcohol,"Collab Effect: Tradition and Revolution
Reveal 1 event with #Mushroom from your deck, and add it to hand. Then, shuffle the deck.

Arts: Looks Like the Next Act Is Ready
Cost: 2 green, 2 any color
Power: 140+, +50 vs White
If your Oshi holomem is <Juufuutei Raden>, you may reattach 2 cheers from this holomem, 1 each to 2 of your back holomem:This Arts gets +30.",,UR
hBP04-026_SR,"大神ミオ
(Ookami Mio)",,2nd holomem,R,Green,190,#JP #GAMERS #Kemomimi #Cooking,"Bloom Effect: Fubuki Is Someone Special
If your Oshi holomem is <Shirakami Fubuki>, reveal 1 white cheer from your cheer deck, and send it to your <Shirakami Fubuki>. Then, shuffle the cheer deck.

Arts: Wait, I Belong to Fubuki?
Cost: 1 green, 2 any color
Power: 100+, +50 vs white
If your stage has a holomem with #GAMERS other than <Ookami Mio>, this Arts gets +50.",,
hBP04-027_SR,"パヴォリア・レイネ
(Pavolia Reine)",,1st holomem,R,Green,130,#ID #ID Gen 2 #Bird #Painting,"Bloom Effect: HOLORO
Send the top card of your cheer deck to your <Kureiji Ollie> or <Anya Melfissa>.

Arts: Terima Kasih
Cost: 1 green
Power: 30",,
hBP04-031_SR,"セシリア・イマーグリーン
(Cecilia Immergreen)",,2nd holomem,R,Green,200,#EN #Justice #Language,"Gift: Tea Party Across the Sea
While your opponent's stage has a holomem with [#JP or #ID], this holomem gets Arts+30.

Arts: Multilingual
Cost: 1 green, 1 any color
Power: 80, +50 vs Yellow
Choose 1 of your back holomem with #Language. Reveal 1 cheer from your cheer deck with the same color as the chosen holomem, and send it to the chosen holomem. Then, shuffle the cheer deck.",,
hBP04-036_SR,"一条莉々華
(Ichijou Ririka)",,1st holomem,R,Red,140,#DEV_IS #ReGLOSS #Cooking #Language,"Bloom Effect: Keeping All the Delicious Food to Myself
Deal 20 special damage to your opponent's collab holomem.

Arts: Heehee
Cost: 1 any color
Power: 30
If the target of this Arts is your opponent's collab holomem, draw 1 card.",,
hBP04-037_SR,"一条莉々華
(Ichijou Ririka)",,2nd holomem,RR,Red,200,#DEV_IS #ReGLOSS #Cooking #Language,"Bloom Effect: KPG
You may roll a die once:If it is 4 or greater, and your opponent has no collab holomem, your opponent moves 1 of their back holomem to the collab position (Moving is not regarded as collab).

Arts: Oh? Wanna Fight?
Cost: 1 red, 2 any color
Power: 80, +50 vs yellow
Deal 50 special damage to your opponent's center holomem. If you used <Struggle Meal> this turn, deal 30 special damage to your opponent's center holomem or collab holomem.",,UR
hBP04-038_SR,"宝鐘マリン
(Houshou Marine)",,2nd holomem,R,Red,200,#JP #Gen 3 #Painting #Sea,"Bloom Effect: Where Are You Looking~!!♥♡
Deal 10 special damage to your opponent's center holomem and collab holomem.

Arts: Perv♥♥
Cost: 1 red, 1 any color
Power: 50+, +50 vs green
This Arts gets +20 for each holomem that is stacked to this holomem.",,
hBP04-042_SR,"カエラ・コヴァルスキア
(Kaela Kovalskia)",,1st Buzz holomem,RR,Red,240,#ID #ID Gen 3,"Arts: holoh3ro
Cost: 1 red
Power: 30
If your stage has other holomem with #ID Gen 3, draw 1 card.

Arts: Certified Masterpiece
Cost: 1 red, 2 any color
Power: 90
If you have a holomem that has a tool with #Kaela's Arms attached, deal 30 special damage to your opponent's collab holomem.

Extra: If this holomem is downed, you get life-2",,UR
hBP04-047_SR,"雪花ラミィ
(Yukihana Lamy)",,1st holomem,R,Blue,120,#JP #Gen 5 #Half-Elf #Alcohol,"Collab Effect: fleur
If you have a <Yukihana Lamy> with <Yukimin> attached, deal 20 special damage to 1 of your opponent's holomem. However, your opponent's life does not reduce even if downed.

Arts: Bouquet of Shimmering Snow
Cost: 1 blue, 1 any color
Power: 50",,
hBP04-048_SR,"雪花ラミィ
(Yukihana Lamy)",,2nd holomem,RR,Blue,190,#JP #Gen 5 #Half-Elf #Alcohol,"Bloom Effect: Lady of Unylia
Send the top card of your cheer deck to your <Yukihana Lamy> with <Yukimin> attached.

Arts: May Today Be a Blessed Day
Cost: 1 blue, 2 any color
Power: 130, +50 vs red
You may archive 1 cheer from this holomem:Deal 30 special damage to 1 of your opponent's center holomem or back holomem.",,UR
hBP04-049_SR,"ムーナ・ホシノヴァ
(Moona Hoshinova)",,2nd holomem,R,Blue,190,#ID #ID Gen 1 #Singing,"Arts: Stage of Moon and Stars
Cost: 1 any color
Power: 50, +50 vs white

Arts: Shining Moon
Cost: 1 blue, 2 any color
Power: 80+, +50 vs white
Deal 20 special damage to 1 of your opponent's back holomem. If your stage has a holomem with different color as this holomem, this Arts gets +50.",,
hBP04-053_SR,"シオリ・ノヴェラ
(Shiori Novella)",,1st Buzz holomem,RR,Blue,230,#EN #Advent,"Bloom Effect: Forbidden Knowledge
Send the top card of your cheer deck to your holomem with #EN.

Arts: Bookmark of a Memory
Cost: 1 blue, 2 any color
Power: 70
You may reveal the top card of your holo Power:If the revealed card is a holomem with #EN, deal 20 special damage to 1 of your opponent's holomem. Then, return the revealed card to the bottom of the holo Power face down.

Extra: If this holomem is downed, you get life-2",,UR
hBP04-058_SR,"ラプラス・ダークネス
(La+ Darknesss)",,1st holomem,R,Purple,140,#JP #holoX #Shooter,"Collab Effect: Shall We Test Your Fate?
You may roll a die 3 times:Deal 10 special damage to your opponent's center holomem for each odd result rolled.

Arts: You Dare Challenge Me?
Cost: 1 purple
Power: 30",,
hBP04-059_SR,"ラプラス・ダークネス
(La+ Darknesss)",,2nd holomem,RR,Purple,200,#JP #holoX #Shooter,"Bloom Effect: Yes My Dark!
By archiving 1 card from your hand, you may roll a die 3 times:Draw 1 card for each odd result rolled. You may only use Bloom Effect ""Yes My Dark!"" once per turn.

Arts: Legend of My Supremacy
Cost: 1 purple, 2 any color
Power: 120, +50 vs blue
Deal 10 special damage to your opponent's center holomem for each time a die was rolled by your abilities this turn.",,UR
hBP04-060_SR,"紫咲シオン
(Murasaki Shion)",,1st Buzz holomem,R,Purple,240,#JP #Gen 2,"Bloom Effect: Cheer Reverse
You may send 1 cheer from your opponent's archive to your opponent's center holomem.

Arts: Game Streaming
Cost: 1 purple, 1 any color
Power: 40
Deal 10 special damage to your opponent's center holomem and collab holomem for each of your opponent's center holomem's cheers.

Extra: If this holomem is downed, you get life-2",,
hBP04-061_SR,"クレイジー・オリー
(Kureiji Ollie)",,2nd holomem,R,Purple,200,#ID #ID Gen 2 #Language,"Bloom Effect: Please Watch Ollie!
If bloomed with SP Oshi Skill ""Ollie Revives"", restore all HP to 1 of your <Kureiji Ollie>.

Arts: HOLORO Soul
Cost: 1 purple, 1 any color
Power: 80+, +50 vs green
This Arts gets +20 for each 2nd holomem with #ID Gen 2 on your stage other than this holomem.",,
hBP04-062_SR,"森カリオペ
(Mori Calliope)",,1st Buzz holomem,R,Purple,240,#EN #Myth #Singing,"Gift: Eternal Rest
[Center Position・Collab Position Only]While this holomem has <Mori Calliope's Scythe> or <Death-sensei> attached, your center holomem with #Myth gets Arts+30.

Arts: One Final Drink
Cost: 1 purple, 1 any color
Power: 50
Look at the top 2 cards of your deck. Archive 1 card from among them. Then, return the rest to the top of the deck.

Extra: If this holomem is downed, you get life-2",,
hBP04-066_SR,"古石ビジュー
(Koseki Bijou)",,2nd holomem,RR,Purple,190,#EN #Advent #Baby,"Bloom Effect: The Jewel of Emotions
Count the number of cards in your hand, and you may archive all of your hand:Draw 1 card for each card archived. You may only use Bloom Effect ""The Jewel of Emotions"" once per turn.

Arts: I Hope You'll Feel My Radiance!
Cost: 1 purple, 1 any color
Power: 80+, +50 vs green
This Arts gets +10 for each cheer in your opponent's archive.",,UR
hBP04-071_SR,"大空スバル
(Oozora Subaru)",,1st holomem,R,Yellow,160,#JP #Gen 2 #Bird,"Arts: Shuba!
Cost: 1 yellow
Power: 20
Send the top card of your cheer deck to this holomem.

Arts: Our Strongest, Happiest Days
Cost: 1 yellow, 2 any color
Power: 90",,
hBP04-072_SR,"大空スバル
(Oozora Subaru)",,2nd holomem,RR,Yellow,190,#JP #Gen 2 #Singing #Bird,"Bloom Effect: Sunlight Stage
You may send 1 yellow cheer from your archive to your holomem.

Arts: Sunshine Girl
Cost: 2 yellow, 1 any color
Power: 100+, +50 vs White
This Arts gets +10 for each cheer on both players' stage. However, only up to 8 cheers are counted.",,UR
hBP04-077_SR,"アーニャ・メルフィッサ
(Anya Melfissa)",,1st holomem,R,Yellow,180,#ID #ID Gen 2 #Language,"Gift: The Garden Beyond the Glass
During your opponent's turn, when this holomem is downed, return 1 card from among the stacked holomem including this holomem to hand.

Arts: Yellow Rose
Cost: 1 yellow, 1 any color
Power: 50",,
hBP04-078_SR,"アーニャ・メルフィッサ
(Anya Melfissa)",,2nd holomem,RR,Yellow,200,#ID #ID Gen 2 #Language,"Gift: I Found a Treasure
[Center Position・Collab Position Only]Your center holomem <Anya Melfissa> with <Ancient Weapon> attached requires -1 yellow for its Arts.

Arts: Dungeon Adventure
Cost: 2 yellow, 2 any color
Power: 160, +50 vs red",,UR
hBP04-082_SR,"夏色まつり
(Natsuiro Matsuri)",,2nd holomem,RR,Yellow,180,#JP #Gen 1 #Shooter,"Bloom Effect: Let's Go Shopping
You may roll a die once for each differently named holomem with #Gen 1 on your stage:Send the top card of your cheer deck to this holomem for each result that is 4 or greater rolled.

Arts: Found a Favorite
Cost: 1 yellow
Power: 60+, +50 vs white
This Arts gets +20 for each of this holomem's cheers.",,UR
hBP04-086_SR,"桃鈴ねね
(Momosuzu Nene)",,2nd holomem,RR,Yellow,200,#JP #Gen 5 #Singing #Painting,"Arts: Lots of Husbands
Cost: 1 any color
Power: 50, +50 vs white

Arts: Dazzling Power
Cost: 1 blue, 1 yellow
Power: 50+, +50 vs white
This Arts gets +20 for each cheer in your archive. However, only up to 5 cheers are counted.",,UR
hBP04-013_UR,"博衣こより
(Hakui Koyori)",,2nd holomem,RR,White,200,#JP #holoX #Kemomimi,"Gift: I'll Never Give Up!
When this holomem downed your opponent's holomem, put the top card of your deck as holo Power. Look at your holo Power. Reveal 1 card from among them, and add it to hand. Then, shuffle the holo Power.

Arts: Koyori's Awakening
Cost: 1 white, 2 any color
Power: 160, +50 vs Green
If a support card with #KOYO LABO is attached to this holomem, reveal 1 support card with #KOYO LABO from your deck, and add it to hand. Then, shuffle the deck.",,UR
