Setcode,"Card Name ""JP (EN)""",Image,Type,Rarity,Color,LIFE/HP,Tags,Text,Alternate Art,Rarity
hBP06-074,"夏色まつり
(Natsuiro Matsuri)",,1st holomem,C,Yellow,140,#JP #Gen 1 #Shooter,"Collab Effect: Among Angels
During this turn, your center holomem gets Arts+10 for each support card you used this turn. However, only up to 3 support cards are counted.

Arts: CURE PALE
Cost: 1 yellow
Power: 30",,
hBP06-075,"夏色まつり
(Natsuiro Matsuri)",,1st holomem,U,Yellow,160,#JP #Gen 1 #Shooter,"Arts: Tonight, dance the night!
Cost: 1 yellow, 1 any color
Power: 50

Arts: I'll do my best at dance lessons!
Cost: 2 yellow, 1 any color
Power: 80+
Roll a die once for each [mascot and fan] on your stage. This Arts gets +10 for each result that is 4 or greater rolled. However, the die can be rolled only up to 4 times.",,
hBP06-076,"夏色まつり
(Natsuiro Matsuri)",,1st Buzz holomem,R,Yellow,250,#JP #Gen 1 #Shooter,"Bloom Effect: Let's go performing!
Reveal 1 [<Ebifrion> or <Matsurisu>] from your deck, and add it to hand. Then, shuffle the deck.

Arts: Fall in love with Matsuri-chan ♥
Cost: 1 yellow, 1 any color
Power: 50+
If the target of this Arts is your opponent's 2nd holomem, and you have used a Limited event this turn, this Arts gets +70.

Extra: If this holomem is downed, you get life-2",,
hBP06-077,"夏色まつり
(Natsuiro Matsuri)",,2nd holomem,RR,Yellow,200,#JP #Gen 1 #Shooter,"Bloom Effect: Re:START
If your life is less than or equal to your opponent's, you may send the top card of your cheer deck to your <Natsuiro Matsuri>.

Arts: Never give up!! Natsuiro Soul
Cost: 2 yellow, 1 any color
Power: 140+, +50 vs blue
The Arts gets +30 for each Limited support card you used this turn.",,UR
hBP06-078,"大空スバル
(Oozora Subaru)",,Debut holomem,C,Yellow,100,#JP #Gen 2 #Bird,"Collab Effect: Earth & Terra
You may archive 1 cheer from this holomem:Reveal 1 Debut holomem with the same card name as your Oshi holomem from your deck, and add it to hand. Then, shuffle the deck.

Arts: For now, I'll do my best with POWER!!!!
Cost: 1 any color
Power: 20",,
hBP06-079,"大空スバル
(Oozora Subaru)",,1st holomem,U,Yellow,140,#JP #Gen 2 #Bird,"Collab Effect: Subaru Duck Dance
You may send 1 cheer from your archive to this holomem.

Arts: Sound of ripples
Cost: 1 any color
Power: 30",,
hBP06-080,"大空スバル
(Oozora Subaru)",,1st holomem,R,Yellow,130,#JP #Gen 2 #Bird,"Bloom Effect: Let's Hold Hands
Reveal 1 [<Subaru Duck> or <Subatomo>] from your deck, and add it to hand. Then, shuffle the deck.

Arts: We Can Go Anywhere
Cost: 2 yellow
Power: 60+
This Arts gets +20 for each <Subatomo> attached to this holomem.",,
hBP06-081,"大空スバル
(Oozora Subaru)",,2nd holomem,RR,Yellow,200,#JP #Gen 2 #Bird,"Bloom Effect: Mobilize! Bustling Oozora Police!!
If your Oshi holomem is <Oozora Subaru>, you may archive 1 cheer from your stage: Reveal 1 <Oozora Subaru> from your deck, and add it to hand. Then, shuffle the deck.

Arts: GUILTY or INNOCENT
Cost: 1 yellow, 1 any color
Power: 100, +50 vs red
If your life is 3 or less, you may send the top card of your cheer deck to 1 of your yellow holomem for each cheer attached to this holomem.",,UR
hBP06-082,"アーニャ・メルフィッサ
(Anya Melfissa)",,2nd holomem,R,Yellow,200,#ID #ID Gen 2 #Language,"Gift: Sleepless City Nights
[Collab Position Only] If your Oshi holomem is <Anya Melfissa>, your [center holomem and collab holomem] with <Ancient Weapon> attached take -30 Arts damage.

Arts: A Peculiar Visitor
Cost: 1 yellow
Power: 70, +50 vs blue
If you used your Oshi Skill ""Mystical Ritual"" this turn, you may return 1~3 <Anya Melfissa> from your archive to hand.",,
hBP06-083,"ラムダック
(LAMBDUCK)",,1st holomem,R,Yellow,170,#JP #Gen 2 #Gen 4 #Bird #Kemomimi #Singing,"Collab Effect: The End of the Beginning
Reveal 1 <Oozora Subaru> from your hand, and you may return it to the bottom of your deck: Return 1 [<Tsunomaki Watame> or <Oozora Subaru>] from your archive to hand.

Arts: I Am Subaru & Watame! Yeah!!
Cost: 3 yellow
Power: 80
[Collab Position Only] If your Oshi holomem is <Tsunomaki Watame> or <Oozora Subaru>, this Arts requires -1 yellow. If your center holomem is 2nd holomem <Tsunomaki Watame>, this Arts requires -3 yellow instead.

Extra: This holomem is also regarded as <Tsunomaki Watame> <Oozora Subaru>",,
hBP06-084,"AIこより
(AI Koyori)",,Spot holomem,U,None,150,#JP #holoX #Kemomimi,"Gift: ""Konkoyo"", Is This Outdated?
When this holomem uses baton pass and moves to the back position, during this turn, 1 <Hakui Koyori> on your stage gets Arts+20.

Arts: ""Happy Leaf!""
Cost: 1 any color
Power: 30

Extra: This holomem cannot Bloom",,
hBP06-085,"フェイバリットパソコン
(Favorite PC)",,Support (Item),U,,,,"LIMITED: Only one can be used per turn.

Reveal 1 [Debut holomem and/or Buzz holomem] each with the same card name, and/or 1 support card with #Buzz Merch from your deck, and add the revealed cards to hand. Then, shuffle the deck.",,
hBP06-086,"愛情いっぱい召し上がれ♪
(For You with Lots of Love♪)",,Support (Event),C,,,,"LIMITED: Only one can be used per turn.

Draw 1 card. Then, restore 100 HP to 1 of your holomem.",,
hBP06-087,"しめじダンス
(Shimeji Dance)",,Support (Event),U,,,#Mushroom,"This card can only be used if your Oshi holomem is <Juufuutei Raden>.

Archive the top card of your cheer deck. Then, return 1 <Juufuutei Raden> from your archive to hand.",,
hBP06-088,"ドッキリうさぎ
(Prankster Rabbit)",,Support (Event),C,,,,"LIMITED: Only one can be used per turn.

This card can only be used if your holomem was downed during your opponent's previous turn, and your life is less than your opponent's life.

Choose your opponent's center holomem or collab holomem. Rest the chosen holomem and move it to the back position. The chosen holomem does not become active during your opponent's next reset phase.",,
hBP06-089,"ドローイングストリーム
(Drawing Stream)",,Support (Event),C,,,,"LIMITED: Only one can be used per turn.

Reveal 1 cheer from your cheer deck, and send it to your holomem with #Painting. Then, shuffle the cheer deck. Return 1 holomem with #Painting from your archive to hand.

[S alt art only available in EN]",,S
hBP06-090,"ブルームステージ
(Bloom Stage)",,Support (Event),U,,,,"LIMITED: Only one can be used per turn.

Draw 2 cards. Then, if your life is 4 or less, you may bloom 1 of your 1st holomem that bloomed from Debut holomem this turn once more using a holomem from your hand.",,
hBP06-091,"ホロライブ1期生
(hololive Gen 1)",,Support (Event),U,,,,"LIMITED: Only one can be used per turn.

This card can only be used if you have 6 or less cards in hand excluding this card.

Look at the top 4 cards of your deck. Reveal any number of holomem with #Gen 1 from among them, and add the revealed holomem to hand. Then, return the remaining cards to the bottom of the deck in any order.",,
hBP06-092,"マヨネーズちゅっちゅっ
(Sipping Mayonnaise)",,Support (Event),C,,,,"During this turn, 1 <Hakui Koyori> on your stage gets Arts+30.",,
hBP06-093,"山田ルイ54世
(Yamada Lui the 54th)",,Support (Event),U,,,,"LIMITED: Only one can be used per turn.

This card can only be used if all holomem on your stage are holomem with #holoX.

Reveal 2 holomem with #holoX from your deck, and add them to hand. Then, shuffle the deck. If the number of cheers on your stage is less than your opponent's, you may send the top card of your cheer deck to your holomem.",,
hBP06-094,"ワークアウト
(Workout)",,Support (Event),C,,,,"LIMITED: Only one can be used per turn.

This card can only be used if you have a collab holomem, and/or your opponent has no collab holomem.

During this turn, 1 holomem on your stage gets Arts+20. If that holomem is a Buzz holomem or 2nd holomem, that holomem gets Arts+50 instead.",,
hBP06-095,IDENTIFY -AREA 15-,,Support (Event),U,,,,"LIMITED: Only one can be used per turn.

This card can only be used if all holomem on your stage are holomem with #ID Gen 1.

Reveal 2 holomem with #ID Gen 1 from your deck, and add them to hand. Then, shuffle the deck. If your cheer deck has no cards, during this turn, if your holomem with #ID Gen 1 downed your opponent's center holomem, your opponent gets life-1.",,
hBP06-096,"2人あわせてラムダック！
(2 of Us Form LAMBDUCK!)",,Support (Event),U,,,,"LIMITED: Only one can be used per turn.

Choose 1 each of your [<Tsunomaki Watame> and <Oozora Subaru>]. Send 1 cheer from your archive to each chosen holomem. During this turn, the chosen holomem get Arts+20.",,
hBP06-097,"カワイイスタジャン
(Cute Stadium Jacket)",,Support (Tool),C,,,#Buzz Merch,"◆Additional ability if attached to Buzz holomem
■The holomem this tool is attached to gets +30 HP.
■During your opponent's main phase, the HP of the holomem this tool is attached to cannot be reduced or changed by your opponent's abilities.

Only 1 tool can be attached to each of your holomem.",,
hBP06-098,"鬼神刀「阿修羅」
(Demon Blade Asura)",,Support (Tool),U,,,,"The holomem this tool is attached to gets Arts+10.

◆Additional ability if attached to <Nakiri Ayame>
When the holomem this tool is attached to collabs, if your life is 1 and your opponent has no collab holomem, your opponent moves 1 of their back holomem to the collab position (Moving is not regarded as collab).

Only 1 tool can be attached to each of your holomem.",,
hBP06-099,"ゆび
(Fingers)",,Support (Tool),U,,,,"The holomem this tool is attached to gets Arts+10.

When this tool is attached from hand to <Inugami Korone>, you may return 1 <Inugami Korone> from your archive to hand.

Only 1 tool can be attached to each of your holomem.",,
hBP06-100,Chattino,,Support (Mascot),C,,,,"The holomem this mascot is attached to gets +10 HP.

◆Additional ability if attached to 1st or greater <Raora Panthera>
If your Oshi holomem is <Raora Panthera>, the holomem this mascot is attached to gets +20 HP.

Only 1 mascot can be attached to each of your holomem.",,
hBP06-101,"ムーナびと
(Moonabito)",,Support (Mascot),C,,,,"The holomem this mascot is attached to gets +20 HP.

◆Additional ability if attached to <Moona Hoshinova>
[1/Turn]When the holomem this mascot is attached to deals special damage to your opponent's holomem, you may send 1 blue cheer from your archive to your back holomem.

Only 1 mascot can be attached to each of your holomem.",,
hBP06-102,"えびふらいおん
(Ebifrion)",,Support (Mascot),C,,,,"The holomem this mascot is attached to gets +20 HP.

◆Additional ability if attached to <Natsuiro Matsuri>
During your opponent's turn, if the holomem this mascot is attached to is downed, you may reattach 1 yellow cheer from this holomem to your other <Natsuiro Matsuri>.

Only 1 mascot can be attached to each of your holomem.",,
hBP06-103,"まつりす
(Matsurisu)",,Support (Fan),C,,,,"If your [Oshi holomem or holomem with #Gen 1] rolled a die by an ability, you may archive this fan:Regard the result of 1 dice roll as 4.

You may only attach this fan to your <Natsuiro Matsuri>, and you may attach any number of this fan per holomem.",,
hBP06-104,"スバ友
(Subatomo)",,Support (Fan),C,,,,"During your opponent's turn, if the holomem this fan is attached to is downed, send the top card of your cheer deck to your <Oozora Subaru>.

You may only attach this fan to your <Oozora Subaru>, and you may attach any number of this fan per holomem.",,
hBP03-009,"姫森ルーナ
(Himemori Luna)",,Debut holomem,C,White,90,#JP #Gen 4 #Baby,"Arts: Are you there, Everyone?
Cost: 1 any color
Power: 10
If you do not have a holomem with <Lu-knights> attached, reveal 1 <Lu-knights> from your deck, and attach it to your holomem. Then, shuffle the deck.

Extra: You may include any number of this holomem in the deck",,
hBP04-016,"ラオーラ・パンテーラ
(Raora Panthera)",,Debut holomem,C,White,100,#EN #Justice #Kemomimi #Painting,"Arts: Ciaora
Cost: 1 any color
Power: 10
If your stage has 5 or less holomem, reveal 1 Spot holomem with #Justice from your deck, and you may place it on stage. Then, shuffle the deck.

Extra: You may include any number of this holomem in the deck",,
hBP01-048,"風真いろは
(Kazama Iroha)",,Debut holomem,C,Green,120,#JP #holoX,"Arts: Hear ye, it is I, Kazama Iroha!
Cost: 1 any color
Power: 20

Extra: You may include any number of this holomem in the deck",,HR
hSD02-002,"百鬼あやめ
(Nakiri Ayame)",,Debut holomem,C,Red,90,#JP #Gen 2 #Shooter,"Arts: Kon-Nakiri~
Cost: 1 red
Power: 30

Extra: You may include any number of this holomem in the deck",,HR
hBP01-072,"ハコス・ベールズ
(Hakos Baelz)",,Debut holomem,C,Red,80,#EN #Promise #Kemomimi,"Arts: WAZZUP!!
Cost: 1 any color
Power: 20
If a red cheer is attached to this holomem, you may roll a die once:If it is odd, deal 20 Special Damage to your opponent's collab holomem.

Extra: You may include any number of this holomem in the deck",,
hBP04-043,"雪花ラミィ
(Yukihana Lamy)",,Debut holomem,C,Blue,90,#JP #Gen 5 #Half-Elf #Alcohol,"Arts: Lamyoohoo
Cost: 1 any color
Power: 20
Deal 10 special damage to 1 of your opponent's holomem. However, your opponent's life does not reduce even if downed.

Extra: You may include any number of this holomem in the deck",,HR
hBP01-088,"ムーナ・ホシノヴァ
(Moona Hoshinova)",,Debut holomem,C,Blue,90,#ID #ID Gen 1 #Singing,"Arts: Moon Moon, It's Moona!
Cost: 1 blue
Power: 10
You may roll a die once:If it is even, deal 20 Special Damage to 1 of your opponent's back holomem. However, your opponent's Life does not reduce even if downed.

Extra: You may include any number of this holomem in the deck",,
hBP03-057,"ロボ子さん
(Robocosan)",,Debut holomem,C,Purple,100,#JP #Gen 0 #Shooter,"Arts: Hellobo!
Cost: 1 any color
Power: 30

Extra: You may include any number of this holomem in the deck",,
hBP02-054,"森カリオペ
(Mori Calliope)",,Debut holomem,C,Purple,90,#EN #Myth #Singing,"Arts: First Disciple of the Grim Reaper
Cost: 1 any color
Power: 30+
If your archive has holomem, this Arts gets +10.

Extra: You may include any number of this holomem in the deck",,HR
hBP04-079,"夏色まつり
(Natsuiro Matsuri)",,Debut holomem,C,Yellow,120,#JP #Gen 1 #Shooter,"Gift: Wasshoi!
During your opponent's turn, when this holomem is downed, you may reattach 1 of this holomem's cheers to your other holomem.

Arts: hololive's Symbol of Purity
Cost: 1 any color
Power: 10

Extra: You may include any number of this holomem in the deck",,
hBP04-067,"大空スバル
(Oozora Subaru)",,Debut holomem,C,Yellow,130,#JP #Gen 2 #Bird,"Arts: Ajimaru! Ajimaru!
Cost: 1 yellow
Power: 20

Arts: Sup! I'm Oozora Subaru from hololive 2nd Generation!!
Cost: 1 yellow, 2 any color
Power: 60

Extra: You may include any number of this holomem in the deck",,HR
hBP03-061,"戌神ころね
(Inugami Korone)",,Debut holomem,C,Yellow,120,#JP #GAMERS #Kemomimi,"Arts: Ello!
Cost: 1 any color
Power: 20

Arts: Fingers! Give me your Fingers!
Cost: 3 any color
Power: 60

Extra: You may include any number of this holomem in the deck",,
hSD02-014,"ぽよ余
(Poyoyo)",,Support (Mascot),C,,,#Shirakami's Character,"The holomem this mascot is attached to gets +20 HP.

◆Additional ability if attached to <Nakiri Ayame>
When the holomem this mascot is attached to blooms, draw 1 card.

Only 1 mascot can be attached to each of your holomem.",,
hBP03-105,"ルーナイト
(Lu-knights)",,Support (Fan),U,,,,"During your opponent's turn, when the holomem this fan is attached to would take damage, you may archive this fan:The holomem this fan is attached to takes -30 damage.

You may only attach this fan to your <Himemori Luna>, and you may attach any number of this fan per holomem.",,
hBP03-110,"ろぼさー
(Roboser)",,Support (Fan),U,,,,"■If the holomem this fan is attached to would use Arts, this fan is also regarded as a purple cheer.
■The holomem this fan is attached to gets Arts -10.

You may only attach this fan to your <Robocosan>, and you may attach any number of this fan per holomem.",,
hBP01-041,"兎田ぺこら
(Usada Pekora)",,1st holomem,SR,Green,90,#JP #Gen 3 #Kemomimi,"Bloom Effect: Usada Pekora has Improved
Send the top card of your cheer deck to your center holomem or collab holomem.

Arts: Don't you dare miss it, Peko!
Cost: 1 any color
Power: 30

[special SR only reprint of this card]",,
hBP02-016,"白銀ノエル
(Shirogane Noel)",,1st holomem,SR,White,130,#JP #Gen 3 #Alcohol,"Bloom Effect: Noe-chan's Heroic Figure......
If bloomed from Debut, reveal 1 [Debut holomem, 1st holomem or Spot holomem] with #Gen 3 from your deck, and add it to hand. Then, shuffle the deck.

Arts: Burn this Sight into Your Eyes♡
Cost: 2 any color
Power: 30

[special SR only reprint of this card]",,
hBP02-031,"宝鐘マリン
(Houshou Marine)",,1st holomem,SR,Red,130,#JP #Gen 3 #Painting #Sea,"Bloom Effect: Your Voices Are My Support!
Deal 20 special damage to your opponent's collab holomem.

Arts: Let's Set Sail Together! (Wholesome)
Cost: 1 any color
Power: 30

[special SR only reprint of this card]",,
hSD07-007,"不知火フレア
(Shiranui Flare)",,1st holomem,SR,Yellow,150,#JP #Gen 3 #Half-Elf,"Bloom Effect: I've Grown Once Again
[Back Position Only]You may swap your collab holomem with 70 or less HP with this holomem.

Arts: Keep your Eyes on Me!
Cost: 1 yellow, 1 any color
Power: 40

[special SR only reprint of this card]",,
hY01-010,"白エール
(White Cheer)",,Cheer,SY,White,,,[the base version cheer is not available in BP06 packs],,
hY02-008,"緑エール
(Green Cheer)",,Cheer,SY,Green,,,[the base version cheer is not available in BP06 packs],,
hY03-013,"赤エール
(Red Cheer)",,Cheer,SY,Red,,,[the base version cheer is not available in BP06 packs],,
hY04-010,"青エール
(Blue Cheer)",,Cheer,SY,Blue,,,[the base version cheer is not available in BP06 packs],,
hY05-008,"紫エール
(Purple Cheer)",,Cheer,SY,Purple,,,[the base version cheer is not available in BP06 packs],,
hY06-007,"黄エール
(Yellow Cheer)",,Cheer,SY,Yellow,,,[the base version cheer is not available in BP06 packs],,
hBP06-001_OUR,"ラオーラ・パンテーラ
(Raora Panthera)",,Oshi holomem,OSR,White,5,,"Oshi Skill holo Power -2: BIG CAT means...
[1/Turn] If your center holomem is <Raora Panthera>, reveal 1 holomem from your deck with the same card name as your collab holomem, and add it to hand. Then, shuffle the deck.

SP Oshi Skill holo Power -1: BIG TROUBLE!!
[1/Game] During this game, all of your <Raora Panthera> do not rest during the reset phase.

[OUR is the same as SEC but without the signature]",,SEC
hBP06-002_OUR,"響咲リオナ
(Isaki Riona)",,Oshi holomem,OSR,White,5,,"Oshi Skill holo Power -2: I'll Do What I Like
[1/Turn] Archive the top 2 cards of your deck. During this turn, your [center holomem and collab holomem] with #FLOW GLOW get Arts+20.

SP Oshi Skill holo Power -1: And Live How I Want to!
[1/Game] Usable if your deck has 5 or less cards, and your holomem with #FLOW GLOW downed your opponent's center holomem: Your opponent gets life-1.",,OUR
hBP06-003_OUR,"風真いろは
(Kazama Iroha)",,Oshi holomem,OSR,Green,5,,"Oshi Skill holo Power -2: Start by Taking Action If You're Lost!
[1/Turn] Send the top card of your cheer deck to your [Buzz holomem or <Kazama Iroha> bloomed from a Buzz holomem].

SP Oshi Skill holo Power -2: Unlimited Strength, I Daresay
[1/Game] During this turn, all <Kazama Iroha> on your stage get Arts+10 for each cheer on your stage. Then, if a Buzz holomem is on your stage, draw 3 cards.

[OUR is the same as SEC but without the signature]",,SEC
hBP06-004_OUR,"百鬼あやめ
(Nakiri Ayame)",,Oshi holomem,OSR,Red,5,,"Oshi Skill holo Power -2: Oni Inferno
[1/Turn] Archive the top 1~2 cards of your cheer deck: Draw 1 card for each cheer archived.

SP Oshi Skill holo Power -2: Two Blades Strike as One! Oni Cleave
[1/Game] Deal 20 special damage to your opponent's center holomem or collab holomem for each red cheer in your archive.

[OUR is the same as SEC but without the signature]",,SEC
hBP06-005_OUR,"ハコス・ベールズ
(Hakos Baelz)",,Oshi holomem,OSR,Red,5,,"Oshi Skill holo Power -1: Embodiment of Chaos
[1/Turn] If you used your SP Oshi Skill during this game, roll a die once. Draw cards until your hand has the same number as the result.

SP Oshi Skill holo Power -2: 🎲ƎNOZ N∩Ⅎ ƎH⊥ O⊥ ƎWOϽ˥ƎM🎲
[1/Game] Roll a die once. Archive a number of cards from your hand equal to the result.

[SEC version only available in EN - OUR (available in EN and JP) is the same as SEC but without the signature]",,SEC
hBP06-006_OUR,"ムーナ・ホシノヴァ
(Moona Hoshinova)",,Oshi holomem,OSR,Blue,5,,"Oshi Skill holo Power -1: Bright as the Full Moon
[1/Turn] Usable when special damage is dealt to your opponent's holomem: Deal 20 special damage to your opponent's center holomem and collab holomem.

SP Oshi Skill holo Power -2: Chorus of the Twin Moons
[1/Game] If the total number of cheers on both players' stage is 6 or more, reveal 1~3 cheers from your cheer deck, and send them divided as you choose to your holomem with #ID Gen 1. Then, shuffle the cheer deck.",,OUR
hBP06-007_OUR,"ロボ子さん
(Robocosan)",,Oshi holomem,OSR,Purple,6,,"Oshi Skill holo Power -2: I'm Not Broken!!
[1/Turn] Usable if your <Robocosan> is downed during your opponent's turn: Archive the top 2 cards of your deck. Then, return 1 <Robocosan> from your archive to hand.

SP Oshi Skill holo Power -1: Prepare to Be Dazzled by My ""High-Spec""♡
[1/Game] Draw 2 cards, and archive 2 cards from hand. Then, you may choose any number of <Roboser> from your archive, and attach them as you choose to your <Robocosan>.",,OUR
hBP06-008_OUR,"夏色まつり
(Natsuiro Matsuri)",,Oshi holomem,OSR,Yellow,5,,"Oshi Skill holo Power -2: Festival Wasshoi!!!
[1/Turn] Roll a die once. If the result is greater than or equal to your life, add 1 card from your deck to hand. Then, shuffle your deck. If the result is less than or equal to your life, put the top card of your deck to holo Power.

SP Oshi Skill holo Power -1: I Absolutely Want to Win!!!!!!!
[1/Game] If your center holomem is <Natsuiro Matsuri>, during this turn, the number of LIMITED support cards you can use becomes 2.

[OUR is the same as SEC but without the signature]",,SEC
hBP06-013_SR,"ラオーラ・パンテーラ
(Raora Panthera)",,1st Buzz holomem,R,White,250,#EN #Justice #Kemomimi #Painting,"Bloom Effect: CATCH ALL CHATTINI AROUND THE WORLD!!!
Reveal 1 <Chattino> from your deck, and add it to hand. Then, shuffle the deck.

Arts: Together We Will Conquer the World!
Cost: 1 white
Power: 30
[Center Position Only] During this turn, your collab holomem with #Painting gets Arts+20.

Extra: If this holomem is downed, you get life-2",,
hBP06-014_SR,"ラオーラ・パンテーラ
(Raora Panthera)",,2nd holomem,RR,White,210,#EN #Justice #Kemomimi #Painting,"Gift: Dream Weaving Atelier
When this holomem uses Arts, look at your holo Power. Reveal 1 card from among them, and add it to hand. If you added a card to hand, put 1 card from your hand to holo Power. Then, shuffle your holo Power.

Arts: Rinascimento of Colors
Cost: 1 white, 1 any color
Power: 100, +50 vs purple
[Center Position Only]During this turn, your collab holomem with #Painting gets Arts+50, and that holomem requires -1 colorless for its Arts.",,UR
hBP06-019_SR,"響咲リオナ
(Isaki Riona)",,1st holomem,R,White,150,"#DEV_IS
#FLOW GLOW","Bloom Effect: Stoic and hates losing
If your Oshi holomem is <Isaki Riona>, you may archive the top card of your deck:Draw 1 card.

Arts: Surprisingly hot-blooded?
Cost: 1 white
Power: 40
Archive the top card of your deck.",,
hBP06-020_SR,"響咲リオナ
(Isaki Riona)",,2nd holomem,RR,White,200,"#DEV_IS
#FLOW GLOW","Gift: Conductor of Will
During your opponent's turn, when this holomem is downed, you may archive the top 2 cards of your deck. If you do, draw 1 card for each differently named holomem with #FLOW GLOW on your stage.

Arts: Resonance Roar
Cost: 1 white, 2 any color
Power: 150+, +50 vs red
Archive 1~3 cards from the top of your deck. This Arts gets +20 for each card archived.",,UR
hBP06-021_SR,"博衣こより
(Hakui Koyori)",,2nd holomem,R,White,190,#JP #holoX #Kemomimi,"Collab Effect: Reaching Out to You
Choose 1 holomem with #holoX on your stage. During this turn, the chosen holomem gets Arts+30. If a support card with #KOYO LABO is attached to this holomem, the chosen holomem gets Arts+50 instead.

Arts: Page from Our Youth
Cost: 1 white, 1 any color
Power: 90+, +50 vs red
You may return 1 support card with #KOYO LABO from your archive to the bottom of your deck: This Arts gets +40.",,
hBP06-026_SR,"風真いろは
(Kazama Iroha)",,1st Buzz holomem,R,Green,250,#JP #holoX,"Gift: Delivering you energy!
[Center Position Only]When your holomem collabs, if your hand has 5 or more cards, you may send the top card of your cheer deck to your collab holomem.

Arts: I hope you enjoy
Cost: 2 green
Power: 60

Extra: If this holomem is downed, you get life-2",,
hBP06-027_SR,"風真いろは
(Kazama Iroha)",,2nd holomem,RR,Green,210,#JP #holoX,"Gift: Thoughts I want to convey
When this holomem downed your opponent's center holomem, you may bloom 1 of your <Kazama Iroha> that bloomed this turn once more using a holomem from your hand.

Arts: Step Together
Cost: 1 green, 2 any color
Power: 160+, +50 vs white
If your Oshi holomem is <Kazama Iroha>, and you have a collab holomem, this Arts gets +40. Then, if this holomem has bloomed from a Buzz holomem, damage from this Arts cannot be reduced.",,UR
hBP06-030_SR,"姫森ルーナ
(Himemori Luna)",,1st holomem,R,Green,180,#JP #Gen 4 #Baby,"Gift: Feelings of gratitude toward everyone
[Collab Position Only]During your opponent's turn, when you would archive <Lu-knights> attached to your center holomem, you may reattach it to your back holomem <Himemori Luna> instead.

Arts: I want to share them!
Cost: 1 any color
Power: 20
You may attach 1 <Lu-knights> from your archive to your <Himemori Luna>.",,
hBP06-031_SR,"姫森ルーナ
(Himemori Luna)",,2nd holomem,RR,Green,190,#JP #Gen 4 #Baby,"Bloom Effect: Nna-hup!
If your Oshi holomem is <Himemori Luna>, you may archive 1~2 <Lu-knights> from your stage: Send the top card of your cheer deck to 1 of your <Himemori Luna> for each card archived.

Arts: Always Together
Cost: 4 any color
Power: 160+, +50 vs blue
If 2 or more <Lu-knights> are attached to this holomem, this Arts gets +50.",,UR
hBP06-032_SR,"セシリア・イマーグリーン
(Cecilia Immergreen)",,1st holomem,R,Green,130,#EN #Justice #Language,"Collab Effect: FOR! JUSTICE!
Send the top card of your cheer deck to your holomem with #Justice other than this holomem.

Arts: Best Spring Memory
Cost: 1 any color
Power: 20",,
hBP06-033_SR,"儒烏風亭らでん
(Juufuutei Raden)",,1st holomem,R,Green,160,#DEV_IS #ReGLOSS #Alcohol,"Bloom Effect: Tarnished Black Feathers
If you used an event with #Mushroom this turn, draw 2 cards. You may only use Bloom Effect ""Tarnished Black Feathers"" once per turn.

Arts: Kusabira
Cost: 1 green
Power: 40
You may send 1 cheer from your archive to your holomem with #ReGLOSS.",,
hBP06-038_SR,"百鬼あやめ
(Nakiri Ayame)",,1st holomem,R,Red,140,#JP #Gen 2 #Shooter,"Collab Effect: I Sometimes Multiply
You may archive the top card of your cheer deck:Return 1 <Nakiri Ayame> from your archive to hand.

Arts: Sally we forth!
Cost: 1 red
Power: 30
You may archive the top card of your cheer deck:Deal 20 special damage to your opponent's center holomem or collab holomem.",,
hBP06-039_SR,"百鬼あやめ
(Nakiri Ayame)",,2nd holomem,RR,Red,160,#JP #Gen 2 #Shooter,"Gift: I didn't hear anything
[Center Position Only]If you have a collab holomem and your opponent does not have a collab holomem, all of your holomem do not take Arts damage from your opponent.

Arts: Hundred Oni Dance -Hazy Moon-
Cost: 2 red
Power: 80+, +50 vs green
If your Oshi holomem is <Nakiri Ayame>, you may archive 1~3 cards from the top of your cheer deck:This arts gets +40 for each card archived. This Arts may not be used from the collab position unless your life is 2 or less.",,UR
hBP06-044_SR,"ハコス・ベールズ
(Hakos Baelz)",,1st holomem,R,Red,160,#EN #Promise #Kemomimi,"Arts: Wheel of Fortune
Cost: 1 red
Power: 30+
If you have used your SP Oshi Skill ""🎲ƎNOZ N∩Ⅎ ƎH⊥ O⊥ ƎWOϽ˥ƎM🎲"" this game, roll a die once. This Arts gets +10x the number rolled.

Arts: Ariga-chu!
Cost: 2 red
Power: 70",,
hBP06-045_SR,"ハコス・ベールズ
(Hakos Baelz)",,2nd holomem,RR,Red,200,#EN #Promise #Kemomimi,"Arts: Chaos Reloaded
Cost: 2 any color
Power: 70+, +50 vs purple
Return 1~5 holomem from your archive to the bottom of your deck in any order. This Arts gets +10 for each holomem returned.

Arts: 💥¡¡SSꓵHƆSꓶƎԀԀOꓷ💥
Cost: 1 red, 2 any color
Power: 100, +50 vs purple
If you have used your SP Oshi Skill ""🎲ƎNOZ N∩Ⅎ ƎH⊥ O⊥ ƎWOϽ˥ƎM🎲"" this game, deal 100 special damage to your opponent's center holomem or collab holomem.",,UR
hBP06-046_SR,"鷹嶺ルイ
(Takane Lui)",,2nd holomem,R,Red,200,#JP #holoX #Bird #Alcohol,"Gift: You're Mistaken!
During this game, if you used your SP Oshi skill ""Hawkeye"", this holomem gets Arts+20.

Arts: Everlasting Bonds
Cost: 1 red, 2 any color
Power: 120, +50 vs purple
If your Oshi holomem is <Takane Lui>, you may archive 2 cards from your hand: Deal 50 special damage to your opponent's center holomem or collab holomem.",,
